"","Site","Year","Fecha2","Hora","Bosque","Periodo","Transecto","Planta","Pollinator_id","Pollinator_genus","Pollinator_family","Order"
"5846","Gorbea",2022,"2022-05-19","11:28:00","1",5,1,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5847","Gorbea",2022,"2022-05-19","11:31:00","1",5,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5848","Gorbea",2022,"2022-05-19","11:40:00","1",5,1,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5849","Gorbea",2022,"2022-05-19","11:45:00","1",5,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5850","Gorbea",2022,"2022-05-19","11:47:00","1",5,1,"Ranunculus sp.","Merodon sp","Merodon","Syrphidae","Diptera"
"5851","Gorbea",2022,"2022-05-19","13:05:00","1",5,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5852","Gorbea",2022,"2022-05-19","13:08:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5853","Gorbea",2022,"2022-05-19","13:11:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5854","Gorbea",2022,"2022-05-19","13:17:00","1",5,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5855","Gorbea",2022,"2022-05-19","13:19:00","1",5,2,"Vicia pyrenaica","Eucera nigrescens","Eucera","Apidae","Hymenoptera"
"5856","Gorbea",2022,"2022-05-19","13:25:00","1",5,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5857","Gorbea",2022,"2022-05-19","13:27:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5858","Gorbea",2022,"2022-05-19","13:30:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5859","Gorbea",2022,"2022-05-19","13:33:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5860","Gorbea",2022,"2022-05-19","13:35:00","1",5,2,"Medicago lupulina","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5861","Gorbea",2022,"2022-05-19","13:40:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5862","Gorbea",2022,"2022-05-19","13:42:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5863","Gorbea",2022,"2022-05-19","13:42:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5864","Gorbea",2022,"2022-05-19","13:45:00","1",5,2,"Ranunculus sp.","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5865","Gorbea",2022,"2022-05-19","13:48:00","1",5,2,"Vicia pyrenaica","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"5866","Gorbea",2022,"2022-05-19","13:52:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5867","Gorbea",2022,"2022-05-19","13:53:00","1",5,2,"Taraxacum officinale","Pararge aegeria","Pararge","Nymphalidae-Satyrinae","Lepidoptera"
"5868","Gorbea",2022,"2022-05-19","14:00:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5869","Gorbea",2022,"2022-05-19","14:04:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5870","Gorbea",2022,"2022-05-19","14:06:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5871","Gorbea",2022,"2022-05-19","14:06:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5872","Gorbea",2022,"2022-05-19","14:08:00","1",5,2,"Ranunculus sp.","Andrena cineraria","Andrena","Andrenidae","Hymenoptera"
"5873","Gorbea",2022,"2022-05-19","14:08:00","1",5,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5874","Gorbea",2022,"2022-05-19","14:10:00","1",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5875","Gorbea",2022,"2022-05-19","14:11:00","1",5,2,"Erinus alpinus","Bombylius sp.","Bombylius","Bombyliidae","Diptera"
"5876","Gorbea",2022,"2022-05-19","14:12:00","1",5,2,"Erinus alpinus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5877","Gorbea",2022,"2022-05-19","15:45:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5878","Gorbea",2022,"2022-05-19","15:49:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5879","Gorbea",2022,"2022-05-19","15:51:00","1",5,3,"Vicia pyrenaica","Eucera nigrescens","Eucera","Apidae","Hymenoptera"
"5880","Gorbea",2022,"2022-05-19","15:55:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5881","Gorbea",2022,"2022-05-19","16:06:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5882","Gorbea",2022,"2022-05-19","16:10:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5883","Gorbea",2022,"2022-05-19","16:17:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5884","Gorbea",2022,"2022-05-19","16:23:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5885","Gorbea",2022,"2022-05-19","16:25:00","1",5,3,"Medicago lupulina","Andrena cineraria","Andrena","Andrenidae","Hymenoptera"
"5886","Gorbea",2022,"2022-05-19","16:27:00","1",5,3,"Medicago lupulina","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5887","Gorbea",2022,"2022-05-19","16:30:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5888","Gorbea",2022,"2022-05-19","16:30:00","1",5,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5889","Gorbea",2022,"2022-05-19","16:30:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5890","Gorbea",2022,"2022-05-19","16:30:00","1",5,3,"Vicia pyrenaica","Eucera nigrescens","Eucera","Apidae","Hymenoptera"
"5891","Gorbea",2022,"2022-05-19","16:31:00","1",5,3,"Vicia pyrenaica","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"5892","Gorbea",2022,"2022-05-19","16:32:00","1",5,3,"Ranunculus sp.","Andrena cineraria","Andrena","Andrenidae","Hymenoptera"
"5893","Gorbea",2022,"2022-05-19","16:33:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5894","Gorbea",2022,"2022-05-19","16:34:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5895","Gorbea",2022,"2022-05-19","16:34:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5896","Gorbea",2022,"2022-05-19","16:35:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5897","Gorbea",2022,"2022-05-19","16:35:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5898","Gorbea",2022,"2022-05-19","16:37:00","1",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5899","Gorbea",2022,"2022-05-19","16:42:00","1",5,3,"Bellis perennis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"5900","Gorbea",2022,"2022-05-19","16:43:00","1",5,3,"Hutchinsia alpina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5901","Gorbea",2022,"2022-05-20","10:46:00","4",5,1,"Ranunculus sp.","Lucilia caesar","Lucilia","Calliphoridae","Diptera"
"5902","Gorbea",2022,"2022-05-20","10:55:00","4",5,1,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5903","Gorbea",2022,"2022-05-20","11:01:00","4",5,1,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5904","Gorbea",2022,"2022-05-20","13:13:00","4",5,2,"Veronica officinalis","Bombus terrestris","Bombus","Apidae","Hymenoptera"
"5905","Gorbea",2022,"2022-05-20","13:15:00","4",5,2,"Veronica officinalis","Coenonympha pamphilus","Coenonympha","Nymphalidae-Satyrinae","Lepidoptera"
"5906","Gorbea",2022,"2022-05-20","13:34:00","4",5,2,"Polygala vulgaris","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5907","Gorbea",2022,"2022-05-20","13:45:00","4",5,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5908","Gorbea",2022,"2022-05-20","13:52:00","4",5,2,"Polygala vulgaris","Bombus terrestris","Bombus","Apidae","Hymenoptera"
"5909","Gorbea",2022,"2022-05-20","13:53:00","4",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5910","Gorbea",2022,"2022-05-20","13:55:00","4",5,2,"Potentilla erecta","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"5911","Gorbea",2022,"2022-05-20","13:56:00","4",5,2,"Veronica officinalis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"5912","Gorbea",2022,"2022-05-20","14:03:00","4",5,2,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5913","Gorbea",2022,"2022-05-20","14:04:00","4",5,2,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5914","Gorbea",2022,"2022-05-20","14:05:00","4",5,2,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5915","Gorbea",2022,"2022-05-20","14:12:00","4",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5916","Gorbea",2022,"2022-05-30","10:45:00","5",5,1,"Ranunculus sp.","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"5917","Gorbea",2022,"2022-05-30","10:55:00","5",5,1,"Scorzonera humilis","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"5918","Gorbea",2022,"2022-05-30","11:00:00","5",5,1,"Scorzonera humilis","Melanomya sp","Melanomya","Diptera","Diptera"
"5919","Gorbea",2022,"2022-05-30","11:19:00","5",5,1,"Potentilla erecta","Melanomya sp","Melanomya","Diptera","Diptera"
"5920","Gorbea",2022,"2022-05-30","11:25:00","5",5,1,"Scorzonera humilis","Melanomya sp","Melanomya","Diptera","Diptera"
"5921","Gorbea",2022,"2022-05-30","11:30:00","5",5,1,"Scorzonera humilis","Halictus sp","Halictus","Halictidae","Hymenoptera"
"5922","Gorbea",2022,"2022-05-30","11:32:00","5",5,1,"Pedicularis sylvatica subsp. sylvatica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5923","Gorbea",2022,"2022-05-30","11:36:00","5",5,1,"Scorzonera humilis","Bombus lucorum","Bombus","Apidae","Hymenoptera"
"5924","Gorbea",2022,"2022-05-30","11:38:00","5",5,1,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5925","Gorbea",2022,"2022-05-30","13:15:00","5",5,2,"Ranunculus sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"5926","Gorbea",2022,"2022-05-30","13:17:00","5",5,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5927","Gorbea",2022,"2022-05-30","13:17:00","5",5,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5928","Gorbea",2022,"2022-05-30","13:17:00","5",5,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5929","Gorbea",2022,"2022-05-30","13:19:00","5",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5930","Gorbea",2022,"2022-05-30","13:20:00","5",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5931","Gorbea",2022,"2022-05-30","13:24:00","5",5,2,"Scorzonera humilis","Andrena cineraria","Andrena","Andrenidae","Hymenoptera"
"5932","Gorbea",2022,"2022-05-30","13:28:00","5",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5933","Gorbea",2022,"2022-05-30","13:28:00","5",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5934","Gorbea",2022,"2022-05-30","13:39:00","5",5,2,"Pedicularis sylvatica subsp. sylvatica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5935","Gorbea",2022,"2022-05-30","13:54:00","5",5,2,"Scorzonera humilis","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"5936","Gorbea",2022,"2022-05-30","13:57:00","5",5,2,"Scorzonera humilis","Andrena limata","Andrena","Andrenidae","Hymenoptera"
"5937","Gorbea",2022,"2022-05-30","14:06:00","5",5,2,"Potentilla erecta","Eupeodes sp.","Eupeodes","Syrphidae","Diptera"
"5938","Gorbea",2022,"2022-05-30","14:08:00","5",5,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5939","Gorbea",2022,"2022-05-30","14:08:00","5",5,2,"Ranunculus sp.","Pyrgus sp.","Pyrgus","Hesperiidae","Lepidoptera"
"5940","Gorbea",2022,"2022-05-30","14:10:00","5",5,2,"Scorzonera humilis","Bombus lucorum","Bombus","Apidae","Hymenoptera"
"5941","Gorbea",2022,"2022-05-30","15:38:00","5",5,3,"Scorzonera humilis","Bombus hortorum","Bombus","Apidae","Hymenoptera"
"5942","Gorbea",2022,"2022-05-30","15:48:00","5",5,3,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5943","Gorbea",2022,"2022-05-30","15:50:00","5",5,3,"Potentilla erecta","Calliphora vicina","Calliphora","Diptera","Diptera"
"5944","Gorbea",2022,"2022-05-30","15:57:00","5",5,3,"Potentilla erecta","Eupeodes sp.","Eupeodes","Syrphidae","Diptera"
"5945","Gorbea",2022,"2022-05-30","16:10:00","5",5,3,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5946","Gorbea",2022,"2022-05-30","16:15:00","5",5,3,"Pedicularis sylvatica subsp. sylvatica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5947","Gorbea",2022,"2022-05-30","16:17:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5948","Gorbea",2022,"2022-05-30","16:17:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5949","Gorbea",2022,"2022-05-30","16:17:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5950","Gorbea",2022,"2022-05-30","16:17:00","5",5,3,"Scorzonera humilis","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5951","Gorbea",2022,"2022-05-30","16:20:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5952","Gorbea",2022,"2022-05-30","16:22:00","5",5,3,"Daboecia cantabrica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5953","Gorbea",2022,"2022-05-30","16:25:00","5",5,3,"Daboecia cantabrica","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"5954","Gorbea",2022,"2022-05-30","16:26:00","5",5,3,"Daboecia cantabrica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5955","Gorbea",2022,"2022-05-30","16:39:00","5",5,3,"Daboecia cantabrica","Bombus sp.","Bombus","Apidae","Hymenoptera"
"5956","Gorbea",2022,"2022-05-30","16:42:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5957","Gorbea",2022,"2022-05-30","16:42:00","5",5,3,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5958","Gorbea",2022,"2022-05-30","16:42:00","5",5,3,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5959","Gorbea",2022,"2022-05-30","16:43:00","5",5,3,"Scorzonera humilis","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"5960","Gorbea",2022,"2022-05-31","10:52:00","3",5,1,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5961","Gorbea",2022,"2022-05-31","11:12:00","3",5,1,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5962","Gorbea",2022,"2022-05-31","11:27:00","3",5,1,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5963","Gorbea",2022,"2022-05-31","11:28:00","3",5,1,"Ranunculus sp.","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5964","Gorbea",2022,"2022-05-31","13:19:00","3",5,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5965","Gorbea",2022,"2022-05-31","13:27:00","3",5,2," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5966","Gorbea",2022,"2022-05-31","13:29:00","3",5,2,"Lotus corniculatus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"5967","Gorbea",2022,"2022-05-31","13:44:00","3",5,2,"Lotus corniculatus","Apis mellifera","Apis","Apidae","Hymenoptera"
"5968","Gorbea",2022,"2022-05-31","13:50:00","3",5,2,"Lotus corniculatus","Apis mellifera","Apis","Apidae","Hymenoptera"
"5969","Gorbea",2022,"2022-05-31","13:54:00","3",5,2,"Helianthemum nummularium","Scaeva pyrastri","Scaeva","Syrphidae","Diptera"
"5970","Gorbea",2022,"2022-05-31","13:57:00","3",5,2,"Lotus corniculatus","Osmia emarginata","Osmia","Megachilidae","Hymenoptera"
"5971","Gorbea",2022,"2022-05-31","14:00:00","3",5,2,"Ranunculus sp.","Calliphora vicina","Calliphora","Diptera","Diptera"
"5972","Gorbea",2022,"2022-05-31","14:04:00","3",5,2,"Helianthemum nummularium","Diptera","Diptera","Diptera","Diptera"
"5973","Gorbea",2022,"2022-05-31","14:17:00","3",5,2,"Helianthemum nummularium","Diptera","Diptera","Diptera","Diptera"
"5974","Gorbea",2022,"2022-05-31","15:35:00","3",5,3,"Trifolium repens","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"5975","Gorbea",2022,"2022-05-31","15:47:00","3",5,3,"Ranunculus sp.","Calliphora vicina","Calliphora","Diptera","Diptera"
"5976","Gorbea",2022,"2022-05-31","15:55:00","3",5,3,"Lotus corniculatus","Andrena ovatula","Andrena","Andrenidae","Hymenoptera"
"5977","Gorbea",2022,"2022-05-31","16:07:00","3",5,3,"Lotus corniculatus","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5978","Gorbea",2022,"2022-05-31","16:08:00","3",5,3,"Lotus corniculatus","Osmia emarginata","Osmia","Megachilidae","Hymenoptera"
"5979","Gorbea",2022,"2022-05-31","16:09:00","3",5,3,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5980","Gorbea",2022,"2022-05-31","16:10:00","3",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5981","Gorbea",2022,"2022-05-31","16:20:00","3",5,3,"Ranunculus sp.","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5982","Gorbea",2022,"2022-05-31","16:27:00","3",5,3,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"5983","Gorbea",2022,"2022-05-31","16:37:00","3",5,3," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5984","Gorbea",2022,"2022-05-31","16:39:00","3",5,3," Thymus praecox subsp. polytrichus","Andrena ovatula","Andrena","Andrenidae","Hymenoptera"
"5985","Gorbea",2022,"2022-05-31","16:41:00","3",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5986","Gorbea",2022,"2022-06-01","10:45:00","2",5,1,"Fragaria vesca","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"5987","Gorbea",2022,"2022-06-01","10:56:00","2",5,1,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5988","Gorbea",2022,"2022-06-01","11:01:00","2",5,1,"Ajuga reptans","Bombus sp.","Bombus","Apidae","Hymenoptera"
"5989","Gorbea",2022,"2022-06-01","11:05:00","2",5,1,"Bellis perennis","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"5990","Gorbea",2022,"2022-06-01","11:10:00","2",5,1,"Hypochaeris radicata","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"5991","Gorbea",2022,"2022-06-01","11:12:00","2",5,1,"Hypochaeris radicata","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"5992","Gorbea",2022,"2022-06-01","11:15:00","2",5,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5993","Gorbea",2022,"2022-06-01","11:17:00","2",5,1,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"5994","Gorbea",2022,"2022-06-01","11:31:00","2",5,1,"Hypochaeris radicata","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"5995","Gorbea",2022,"2022-06-01","11:33:00","2",5,1,"Hypochaeris radicata","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"5996","Gorbea",2022,"2022-06-01","13:12:00","2",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"5997","Gorbea",2022,"2022-06-01","13:15:00","2",5,2,"Veronica officinalis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"5998","Gorbea",2022,"2022-06-01","13:16:00","2",5,2,"Veronica officinalis","Calliphora vicina","Calliphora","Diptera","Diptera"
"5999","Gorbea",2022,"2022-06-01","13:20:00","2",5,2,"Potentilla erecta","Calliphora vicina","Calliphora","Diptera","Diptera"
"6000","Gorbea",2022,"2022-06-01","13:23:00","2",5,2,"Potentilla erecta","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6001","Gorbea",2022,"2022-06-01","13:24:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6002","Gorbea",2022,"2022-06-01","13:24:00","2",5,2,"Veronica chamaedrys","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6003","Gorbea",2022,"2022-06-01","13:25:00","2",5,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6004","Gorbea",2022,"2022-06-01","13:35:00","2",5,2,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6005","Gorbea",2022,"2022-06-01","13:36:00","2",5,2,"Myosotis lamottiana","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6006","Gorbea",2022,"2022-06-01","13:39:00","2",5,2,"Myosotis lamottiana","Cheilosia nigripes","Cheilosia","Syrphidae","Diptera"
"6007","Gorbea",2022,"2022-06-01","13:40:00","2",5,2,"Ranunculus sp.","Cheilosia nigripes","Cheilosia","Syrphidae","Diptera"
"6008","Gorbea",2022,"2022-06-01","13:42:00","2",5,2,"Bellis perennis","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6009","Gorbea",2022,"2022-06-01","13:43:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6010","Gorbea",2022,"2022-06-01","13:43:00","2",5,2,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6011","Gorbea",2022,"2022-06-01","13:44:00","2",5,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6012","Gorbea",2022,"2022-06-01","13:47:00","2",5,2,"Ajuga reptans","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6013","Gorbea",2022,"2022-06-01","13:48:00","2",5,2,"Bellis perennis","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"6014","Gorbea",2022,"2022-06-01","13:49:00","2",5,2,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6015","Gorbea",2022,"2022-06-01","13:52:00","2",5,2,"Myosotis lamottiana","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6016","Gorbea",2022,"2022-06-01","13:55:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6017","Gorbea",2022,"2022-06-01","13:56:00","2",5,2,"Veronica officinalis","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6018","Gorbea",2022,"2022-06-01","13:56:00","2",5,2,"Potentilla erecta","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6019","Gorbea",2022,"2022-06-01","14:00:00","2",5,2,"Potentilla erecta","Andrena sp","Andrena","Andrenidae","Hymenoptera"
"6020","Gorbea",2022,"2022-06-01","14:01:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6021","Gorbea",2022,"2022-06-01","14:03:00","2",5,2,"Ranunculus sp.","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6022","Gorbea",2022,"2022-06-01","14:06:00","2",5,2,"Bellis perennis","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"6023","Gorbea",2022,"2022-06-01","14:10:00","2",5,2,"Bellis perennis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6024","Gorbea",2022,"2022-06-01","14:12:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6025","Gorbea",2022,"2022-06-01","14:15:00","2",5,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6026","Gorbea",2022,"2022-06-01","15:35:00","2",5,3,"Bellis perennis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6027","Gorbea",2022,"2022-06-01","15:38:00","2",5,3,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6028","Gorbea",2022,"2022-06-01","15:40:00","2",5,3,"Myosotis lamottiana","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6029","Gorbea",2022,"2022-06-01","15:41:00","2",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6030","Gorbea",2022,"2022-06-01","15:42:00","2",5,3,"Ajuga reptans","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"6031","Gorbea",2022,"2022-06-01","15:42:00","2",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6032","Gorbea",2022,"2022-06-01","15:43:00","2",5,3,"Bellis perennis","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
